children,teen,young_adult,adult,senior
0.972140035,0.222844559,0,0,0
0,0.577677322,0.397206695,0,0
0.024301177,0,0.732503377,0.234527108,0
0.024377808,0,0,0.928382134,0.047392408
0,0,0,0,0.713551602
