children,teen,young_adult,adult,senior
0.7663011090687679,0.23369889093123203,0.0,0.0,0.0
0.0,0.6235435145255407,0.3764564854744593,0.0,0.0
0.013981160206604481,0.0,0.7060881137363155,0.2939118862636845,0.0
0.013981160206604481,0.0,0.0,0.9749706130941572,0.025029386905842797
0.0,0.0,0.0,0.0,0.754663735935529
