children,teen,young_adult,adult,senior
0.8677974147999965,0.15048821289858239,0.021108915239075154,0.003169442775776854,0.00015400413487566197
0.0017024587474886999,0.776113656936777,0.2428249309122675,0.01928132872874927,0.0007423320508325934
0.012538270682907054,0.0010579257939608566,0.8633770292450007,0.1388845021556893,0.0024832913577474604
0.012753992819797971,0.0010973323853503136,0.000291755761630097,0.9726882160837615,0.030057017653148544
0.0,0.0,0.0,0.0,0.816545724190105
