children,teen,young_adult,adult,senior
0.8066205970389424,0.1933794029610576,0.0,0.0,0.0
0.0,0.5763134084612268,0.4236865915387732,0.0,0.0
0.02537305198458274,0.0,0.750729957533269,0.24927004246673098,0.0
0.02537305198458274,0.0,0.0,0.9550404513990838,0.044959548600916166
0.0,0.0,0.0,0.0,0.8298057557985805
