children,teen,young_adult,adult,senior
0.7624485308856194,0.23755146911438066,0.0,0.0,0.0
0.0,0.6122150309130372,0.38778496908696275,0.0,0.0
0.02023609047112014,0.0,0.7475645069993444,0.25243549300065554,0.0
0.02023609047112014,0.0,0.0,0.9592304105147584,0.04076958948524154
0.0,0.0,0.0,0.0,0.900312721088803
